periode_data,tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori,categori_encoded
201805,2018-05-23,DKI1 (Bunderan HI),35.0,17.0,12.0,42.0,7.0,42.0,O3,BAIK,0
201805,2018-05-24,DKI1 (Bunderan HI),19.0,17.0,16.0,34.0,7.0,34.0,O3,BAIK,0
201805,2018-05-25,DKI1 (Bunderan HI),55.0,18.0,16.0,22.0,5.0,55.0,PM10,SEDANG,2
201805,2018-05-26,DKI1 (Bunderan HI),6.0,17.0,24.0,16.0,6.0,24.0,CO,BAIK,0
201805,2018-05-29,DKI1 (Bunderan HI),55.0,13.0,18.0,28.0,7.0,55.0,PM10,SEDANG,2
201805,2018-05-30,DKI1 (Bunderan HI),67.0,12.0,18.0,45.0,9.0,67.0,PM10,SEDANG,2
201805,2018-05-31,DKI1 (Bunderan HI),43.0,13.0,17.0,35.0,8.0,43.0,PM10,BAIK,0
201805,2018-05-01,DKI2 (Kelapa Gading),66.0,10.0,9.0,73.0,18.0,73.0,O3,SEDANG,2
201805,2018-05-02,DKI2 (Kelapa Gading),73.0,20.0,14.0,76.0,18.0,76.0,O3,SEDANG,2
201805,2018-05-03,DKI2 (Kelapa Gading),76.0,11.0,17.0,80.0,20.0,80.0,O3,SEDANG,2
201805,2018-05-04,DKI2 (Kelapa Gading),91.0,27.0,35.0,68.0,23.0,91.0,PM10,SEDANG,2
201805,2018-05-05,DKI2 (Kelapa Gading),76.0,19.0,15.0,69.0,17.0,76.0,PM10,SEDANG,2
201805,2018-05-06,DKI2 (Kelapa Gading),62.0,11.0,6.0,74.0,15.0,74.0,O3,SEDANG,2
201805,2018-05-07,DKI2 (Kelapa Gading),68.0,15.0,8.0,59.0,16.0,68.0,PM10,SEDANG,2
201805,2018-05-08,DKI2 (Kelapa Gading),69.0,19.0,11.0,76.0,17.0,76.0,O3,SEDANG,2
201805,2018-05-09,DKI2 (Kelapa Gading),73.0,18.0,10.0,96.0,20.0,96.0,O3,SEDANG,2
201805,2018-05-10,DKI2 (Kelapa Gading),71.0,25.0,6.0,66.0,15.0,71.0,PM10,SEDANG,2
201805,2018-05-11,DKI2 (Kelapa Gading),71.0,16.0,8.0,64.0,18.0,71.0,PM10,SEDANG,2
201805,2018-05-12,DKI2 (Kelapa Gading),79.0,20.0,12.0,68.0,21.0,79.0,PM10,SEDANG,2
201805,2018-05-13,DKI2 (Kelapa Gading),70.0,20.0,15.0,73.0,14.0,73.0,O3,SEDANG,2
201805,2018-05-14,DKI2 (Kelapa Gading),82.0,23.0,12.0,81.0,13.0,82.0,PM10,SEDANG,2
201805,2018-05-15,DKI2 (Kelapa Gading),85.0,23.0,17.0,70.0,17.0,85.0,PM10,SEDANG,2
201805,2018-05-16,DKI2 (Kelapa Gading),75.0,26.0,16.0,70.0,16.0,75.0,PM10,SEDANG,2
201805,2018-05-17,DKI2 (Kelapa Gading),54.0,13.0,14.0,36.0,16.0,54.0,PM10,SEDANG,2
201805,2018-05-18,DKI2 (Kelapa Gading),58.0,15.0,9.0,70.0,11.0,58.0,PM10,SEDANG,2
201805,2018-05-19,DKI2 (Kelapa Gading),54.0,12.0,9.0,86.0,10.0,86.0,O3,SEDANG,2
201805,2018-05-20,DKI2 (Kelapa Gading),57.0,20.0,16.0,70.0,12.0,57.0,PM10,SEDANG,2
201805,2018-05-21,DKI2 (Kelapa Gading),57.0,24.0,11.0,63.0,16.0,63.0,O3,SEDANG,2
201805,2018-05-22,DKI2 (Kelapa Gading),58.0,22.0,7.0,50.0,10.0,58.0,PM10,SEDANG,2
201805,2018-05-23,DKI2 (Kelapa Gading),56.0,15.0,6.0,44.0,12.0,56.0,PM10,SEDANG,2
201805,2018-05-24,DKI2 (Kelapa Gading),36.0,19.0,7.0,33.0,10.0,36.0,PM10,BAIK,0
201805,2018-05-25,DKI2 (Kelapa Gading),54.0,15.0,13.0,50.0,11.0,54.0,PM10,SEDANG,2
201805,2018-05-26,DKI2 (Kelapa Gading),61.0,20.0,11.0,59.0,13.0,61.0,PM10,SEDANG,2
201805,2018-05-27,DKI2 (Kelapa Gading),58.0,14.0,12.0,106.0,10.0,106.0,O3,TIDAK SEHAT,3
201805,2018-05-28,DKI2 (Kelapa Gading),64.0,14.0,18.0,120.0,33.0,120.0,O3,TIDAK SEHAT,3
201805,2018-05-29,DKI2 (Kelapa Gading),79.0,31.0,16.0,75.0,20.0,79.0,PM10,SEDANG,2
201805,2018-05-30,DKI2 (Kelapa Gading),71.0,19.0,16.0,102.0,20.0,102.0,O3,TIDAK SEHAT,3
201805,2018-05-31,DKI2 (Kelapa Gading),70.0,25.0,16.0,183.0,20.0,183.0,O3,TIDAK SEHAT,3
201805,2018-05-01,DKI3 (Jagakarsa),70.0,15.0,12.0,81.0,5.0,81.0,O3,SEDANG,2
201805,2018-05-02,DKI3 (Jagakarsa),61.0,15.0,20.0,107.0,8.0,107.0,O3,TIDAK SEHAT,3
201805,2018-05-03,DKI3 (Jagakarsa),62.0,16.0,22.0,97.0,10.0,97.0,O3,SEDANG,2
201805,2018-05-05,DKI3 (Jagakarsa),51.0,19.0,16.0,70.0,7.0,51.0,PM10,SEDANG,2
201805,2018-05-06,DKI3 (Jagakarsa),41.0,19.0,16.0,70.0,7.0,41.0,PM10,BAIK,0
201805,2018-05-07,DKI3 (Jagakarsa),57.0,19.0,16.0,70.0,7.0,57.0,PM10,SEDANG,2
201805,2018-05-08,DKI3 (Jagakarsa),66.0,19.0,15.0,113.0,7.0,113.0,O3,TIDAK SEHAT,3
201805,2018-05-09,DKI3 (Jagakarsa),62.0,16.0,17.0,105.0,7.0,105.0,O3,TIDAK SEHAT,3
201805,2018-05-10,DKI3 (Jagakarsa),66.0,15.0,10.0,85.0,7.0,85.0,O3,SEDANG,2
201805,2018-05-11,DKI3 (Jagakarsa),66.0,19.0,15.0,75.0,7.0,75.0,O3,SEDANG,2
201805,2018-05-12,DKI3 (Jagakarsa),69.0,16.0,29.0,100.0,9.0,100.0,O3,SEDANG,2
201805,2018-05-13,DKI3 (Jagakarsa),79.0,17.0,26.0,97.0,11.0,97.0,O3,SEDANG,2
201805,2018-05-14,DKI3 (Jagakarsa),70.0,16.0,16.0,116.0,7.0,116.0,O3,TIDAK SEHAT,3
201805,2018-05-15,DKI3 (Jagakarsa),75.0,17.0,25.0,95.0,10.0,95.0,O3,SEDANG,2
201805,2018-05-16,DKI3 (Jagakarsa),68.0,17.0,17.0,83.0,9.0,83.0,O3,SEDANG,2
201805,2018-05-17,DKI3 (Jagakarsa),56.0,16.0,14.0,80.0,7.0,80.0,O3,SEDANG,2
201805,2018-05-18,DKI3 (Jagakarsa),74.0,16.0,18.0,76.0,7.0,76.0,O3,SEDANG,2
201805,2018-05-19,DKI3 (Jagakarsa),42.0,15.0,10.0,90.0,6.0,90.0,O3,SEDANG,2
201805,2018-05-20,DKI3 (Jagakarsa),47.0,15.0,22.0,86.0,8.0,86.0,O3,SEDANG,2
201805,2018-05-21,DKI3 (Jagakarsa),46.0,15.0,17.0,95.0,5.0,95.0,O3,SEDANG,2
201805,2018-05-22,DKI3 (Jagakarsa),50.0,15.0,12.0,67.0,7.0,67.0,O3,SEDANG,2
201805,2018-05-23,DKI3 (Jagakarsa),52.0,16.0,12.0,56.0,7.0,56.0,O3,SEDANG,2
201805,2018-05-24,DKI3 (Jagakarsa),28.0,15.0,12.0,68.0,6.0,68.0,O3,SEDANG,2
201805,2018-05-25,DKI3 (Jagakarsa),54.0,15.0,21.0,65.0,9.0,65.0,O3,SEDANG,2
201805,2018-05-26,DKI3 (Jagakarsa),65.0,16.0,16.0,78.0,8.0,78.0,O3,SEDANG,2
201805,2018-05-27,DKI3 (Jagakarsa),59.0,16.0,23.0,69.0,8.0,69.0,O3,SEDANG,2
201805,2018-05-28,DKI3 (Jagakarsa),57.0,15.0,17.0,64.0,6.0,64.0,O3,SEDANG,2
201805,2018-05-29,DKI3 (Jagakarsa),53.0,17.0,21.0,89.0,6.0,89.0,O3,SEDANG,2
201805,2018-05-30,DKI3 (Jagakarsa),70.0,16.0,24.0,116.0,7.0,116.0,O3,TIDAK SEHAT,3
201805,2018-05-31,DKI3 (Jagakarsa),73.0,16.0,20.0,78.0,10.0,78.0,O3,SEDANG,2
201805,2018-05-01,DKI4 (Lubang Buaya),73.0,25.0,14.0,57.0,8.0,73.0,PM10,SEDANG,2
201805,2018-05-02,DKI4 (Lubang Buaya),88.0,25.0,20.0,75.0,15.0,88.0,PM10,SEDANG,2
201805,2018-05-03,DKI4 (Lubang Buaya),103.0,27.0,23.0,70.0,16.0,103.0,PM10,TIDAK SEHAT,3
201805,2018-05-04,DKI4 (Lubang Buaya),87.0,24.0,46.0,60.0,15.0,87.0,PM10,SEDANG,2
201805,2018-05-05,DKI4 (Lubang Buaya),72.0,26.0,27.0,65.0,13.0,72.0,PM10,SEDANG,2
201805,2018-05-06,DKI4 (Lubang Buaya),70.0,26.0,11.0,46.0,10.0,70.0,PM10,SEDANG,2
201805,2018-05-07,DKI4 (Lubang Buaya),68.0,27.0,13.0,40.0,9.0,68.0,PM10,SEDANG,2
201805,2018-05-08,DKI4 (Lubang Buaya),79.0,26.0,18.0,96.0,14.0,96.0,O3,SEDANG,2
201805,2018-05-09,DKI4 (Lubang Buaya),93.0,27.0,21.0,60.0,12.0,93.0,PM10,SEDANG,2
201805,2018-05-10,DKI4 (Lubang Buaya),73.0,25.0,12.0,57.0,10.0,73.0,PM10,SEDANG,2
201805,2018-05-11,DKI4 (Lubang Buaya),74.0,27.0,12.0,41.0,12.0,74.0,PM10,SEDANG,2
201805,2018-05-12,DKI4 (Lubang Buaya),103.0,27.0,27.0,75.0,11.0,103.0,PM10,TIDAK SEHAT,3
201805,2018-05-13,DKI4 (Lubang Buaya),96.0,26.0,23.0,61.0,11.0,96.0,PM10,SEDANG,2
201805,2018-05-14,DKI4 (Lubang Buaya),87.0,26.0,15.0,92.0,10.0,92.0,O3,SEDANG,2
201805,2018-05-15,DKI4 (Lubang Buaya),94.0,27.0,24.0,74.0,15.0,94.0,PM10,SEDANG,2
201805,2018-05-16,DKI4 (Lubang Buaya),87.0,28.0,15.0,53.0,9.0,87.0,PM10,SEDANG,2
201805,2018-05-17,DKI4 (Lubang Buaya),65.0,25.0,16.0,39.0,11.0,65.0,PM10,SEDANG,2
201805,2018-05-18,DKI4 (Lubang Buaya),74.0,26.0,20.0,42.0,9.0,74.0,PM10,SEDANG,2
201805,2018-05-19,DKI4 (Lubang Buaya),59.0,24.0,13.0,62.0,9.0,62.0,O3,SEDANG,2
201805,2018-05-20,DKI4 (Lubang Buaya),57.0,25.0,29.0,49.0,10.0,57.0,PM10,SEDANG,2
201805,2018-05-21,DKI4 (Lubang Buaya),56.0,25.0,20.0,60.0,9.0,60.0,O3,SEDANG,2
201805,2018-05-22,DKI4 (Lubang Buaya),55.0,25.0,12.0,34.0,7.0,55.0,PM10,SEDANG,2
201805,2018-05-23,DKI4 (Lubang Buaya),58.0,26.0,10.0,30.0,9.0,58.0,PM10,SEDANG,2
201805,2018-05-24,DKI4 (Lubang Buaya),42.0,25.0,12.0,53.0,8.0,53.0,O3,SEDANG,2
201805,2018-05-25,DKI4 (Lubang Buaya),61.0,26.0,22.0,57.0,10.0,61.0,PM10,SEDANG,2
201805,2018-05-26,DKI4 (Lubang Buaya),71.0,29.0,15.0,51.0,11.0,71.0,PM10,SEDANG,2
201805,2018-05-27,DKI4 (Lubang Buaya),62.0,26.0,22.0,56.0,8.0,62.0,PM10,SEDANG,2
201805,2018-05-28,DKI4 (Lubang Buaya),61.0,24.0,55.0,64.0,9.0,64.0,O3,SEDANG,2
201805,2018-05-29,DKI4 (Lubang Buaya),84.0,28.0,20.0,57.0,12.0,84.0,PM10,SEDANG,2
201805,2018-05-30,DKI4 (Lubang Buaya),86.0,25.0,24.0,67.0,13.0,86.0,PM10,SEDANG,2
201805,2018-05-31,DKI4 (Lubang Buaya),83.0,28.0,21.0,114.0,20.0,114.0,O3,TIDAK SEHAT,3
201805,2018-05-01,DKI5 (Kebon Jeruk) Jakarta Barat,56.0,20.0,10.0,101.0,5.0,101.0,O3,TIDAK SEHAT,3
201805,2018-05-02,DKI5 (Kebon Jeruk) Jakarta Barat,64.0,18.0,18.0,183.0,5.0,183.0,O3,TIDAK SEHAT,3
201805,2018-05-03,DKI5 (Kebon Jeruk) Jakarta Barat,75.0,20.0,22.0,166.0,5.0,166.0,O3,TIDAK SEHAT,3
201805,2018-05-04,DKI5 (Kebon Jeruk) Jakarta Barat,85.0,19.0,24.0,164.0,8.0,164.0,O3,TIDAK SEHAT,3
201805,2018-05-05,DKI5 (Kebon Jeruk) Jakarta Barat,78.0,19.0,22.0,137.0,6.0,137.0,O3,TIDAK SEHAT,3
201805,2018-05-06,DKI5 (Kebon Jeruk) Jakarta Barat,62.0,22.0,8.0,109.0,4.0,109.0,O3,TIDAK SEHAT,3
201805,2018-05-07,DKI5 (Kebon Jeruk) Jakarta Barat,56.0,23.0,11.0,77.0,6.0,77.0,O3,SEDANG,2
201805,2018-05-08,DKI5 (Kebon Jeruk) Jakarta Barat,61.0,22.0,14.0,204.0,6.0,204.0,O3,SANGAT TIDAK SEHAT,1
201805,2018-05-09,DKI5 (Kebon Jeruk) Jakarta Barat,67.0,20.0,15.0,156.0,6.0,156.0,O3,TIDAK SEHAT,3
201805,2018-05-10,DKI5 (Kebon Jeruk) Jakarta Barat,61.0,20.0,9.0,107.0,5.0,107.0,O3,TIDAK SEHAT,3
201805,2018-05-11,DKI5 (Kebon Jeruk) Jakarta Barat,62.0,23.0,12.0,83.0,5.0,83.0,O3,SEDANG,2
201805,2018-05-12,DKI5 (Kebon Jeruk) Jakarta Barat,66.0,25.0,21.0,144.0,6.0,144.0,O3,TIDAK SEHAT,3
201805,2018-05-13,DKI5 (Kebon Jeruk) Jakarta Barat,78.0,18.0,23.0,131.0,5.0,131.0,O3,TIDAK SEHAT,3
201805,2018-05-14,DKI5 (Kebon Jeruk) Jakarta Barat,72.0,20.0,13.0,178.0,4.0,178.0,O3,TIDAK SEHAT,3
201805,2018-05-15,DKI5 (Kebon Jeruk) Jakarta Barat,84.0,20.0,25.0,143.0,5.0,143.0,O3,TIDAK SEHAT,3
201805,2018-05-16,DKI5 (Kebon Jeruk) Jakarta Barat,75.0,20.0,16.0,151.0,5.0,151.0,O3,TIDAK SEHAT,3
201805,2018-05-17,DKI5 (Kebon Jeruk) Jakarta Barat,63.0,16.0,12.0,78.0,5.0,78.0,O3,SEDANG,2
201805,2018-05-18,DKI5 (Kebon Jeruk) Jakarta Barat,78.0,19.0,26.0,86.0,6.0,86.0,O3,SEDANG,2
201805,2018-05-19,DKI5 (Kebon Jeruk) Jakarta Barat,54.0,16.0,11.0,102.0,4.0,102.0,O3,TIDAK SEHAT,3
201805,2018-05-20,DKI5 (Kebon Jeruk) Jakarta Barat,61.0,17.0,17.0,98.0,5.0,98.0,O3,SEDANG,2
201805,2018-05-21,DKI5 (Kebon Jeruk) Jakarta Barat,60.0,17.0,17.0,185.0,4.0,185.0,O3,TIDAK SEHAT,3
201805,2018-05-22,DKI5 (Kebon Jeruk) Jakarta Barat,35.0,19.0,12.0,80.0,4.0,80.0,O3,SEDANG,2
201805,2018-05-23,DKI5 (Kebon Jeruk) Jakarta Barat,44.0,20.0,7.0,74.0,4.0,74.0,O3,SEDANG,2
201805,2018-05-24,DKI5 (Kebon Jeruk) Jakarta Barat,31.0,18.0,11.0,94.0,5.0,94.0,O3,SEDANG,2
201805,2018-05-25,DKI5 (Kebon Jeruk) Jakarta Barat,66.0,22.0,17.0,92.0,7.0,92.0,O3,SEDANG,2
201805,2018-05-26,DKI5 (Kebon Jeruk) Jakarta Barat,62.0,28.0,18.0,119.0,7.0,119.0,O3,TIDAK SEHAT,3
201805,2018-05-27,DKI5 (Kebon Jeruk) Jakarta Barat,61.0,21.0,17.0,156.0,6.0,156.0,O3,TIDAK SEHAT,3
201805,2018-05-28,DKI5 (Kebon Jeruk) Jakarta Barat,81.0,16.0,32.0,116.0,6.0,116.0,O3,TIDAK SEHAT,3
201805,2018-05-29,DKI5 (Kebon Jeruk) Jakarta Barat,69.0,26.0,21.0,118.0,6.0,118.0,O3,TIDAK SEHAT,3
201805,2018-05-30,DKI5 (Kebon Jeruk) Jakarta Barat,76.0,19.0,24.0,191.0,5.0,191.0,O3,TIDAK SEHAT,3
201805,2018-05-31,DKI5 (Kebon Jeruk) Jakarta Barat,75.0,18.0,21.0,144.0,5.0,144.0,O3,TIDAK SEHAT,3
201807,2018-07-31,DKI1 (Bunderan HI),79.0,10.0,18.0,38.0,2.0,79.0,PM10,SEDANG,2
201807,2018-07-01,DKI2 (Kelapa Gading),78.0,17.0,15.0,142.0,20.0,142.0,O3,TIDAK SEHAT,3
201807,2018-07-02,DKI2 (Kelapa Gading),71.0,21.0,15.0,87.0,20.0,87.0,O3,SEDANG,2
201807,2018-07-03,DKI2 (Kelapa Gading),76.0,18.0,14.0,166.0,16.0,166.0,O3,TIDAK SEHAT,3
201807,2018-07-04,DKI2 (Kelapa Gading),82.0,23.0,10.0,209.0,19.0,209.0,O3,SANGAT TIDAK SEHAT,1
201807,2018-07-05,DKI2 (Kelapa Gading),61.0,16.0,6.0,110.0,13.0,110.0,O3,TIDAK SEHAT,3
201807,2018-07-06,DKI2 (Kelapa Gading),56.0,21.0,8.0,100.0,19.0,100.0,O3,SEDANG,2
201807,2018-07-07,DKI2 (Kelapa Gading),71.0,32.0,23.0,80.0,24.0,80.0,O3,SEDANG,2
201807,2018-07-08,DKI2 (Kelapa Gading),74.0,23.0,27.0,111.0,22.0,111.0,O3,TIDAK SEHAT,3
201807,2018-07-09,DKI2 (Kelapa Gading),69.0,20.0,7.0,109.0,17.0,109.0,O3,TIDAK SEHAT,3
201807,2018-07-10,DKI2 (Kelapa Gading),71.0,14.0,9.0,124.0,16.0,124.0,O3,TIDAK SEHAT,3
201807,2018-07-11,DKI2 (Kelapa Gading),63.0,17.0,10.0,129.0,20.0,129.0,O3,TIDAK SEHAT,3
201807,2018-07-12,DKI2 (Kelapa Gading),72.0,19.0,9.0,107.0,18.0,107.0,O3,TIDAK SEHAT,3
201807,2018-07-13,DKI2 (Kelapa Gading),70.0,20.0,11.0,107.0,18.0,107.0,O3,TIDAK SEHAT,3
201807,2018-07-14,DKI2 (Kelapa Gading),73.0,22.0,13.0,117.0,19.0,117.0,O3,TIDAK SEHAT,3
201807,2018-07-15,DKI2 (Kelapa Gading),54.0,16.0,4.0,129.0,11.0,129.0,O3,TIDAK SEHAT,3
201807,2018-07-16,DKI2 (Kelapa Gading),58.0,17.0,7.0,146.0,18.0,146.0,O3,TIDAK SEHAT,3
201807,2018-07-17,DKI2 (Kelapa Gading),65.0,19.0,13.0,137.0,19.0,137.0,O3,TIDAK SEHAT,3
201807,2018-07-18,DKI2 (Kelapa Gading),83.0,27.0,21.0,184.0,20.0,184.0,O3,TIDAK SEHAT,3
201807,2018-07-19,DKI2 (Kelapa Gading),75.0,24.0,14.0,134.0,19.0,134.0,O3,TIDAK SEHAT,3
201807,2018-07-20,DKI2 (Kelapa Gading),70.0,20.0,9.0,88.0,18.0,88.0,O3,SEDANG,2
201807,2018-07-21,DKI2 (Kelapa Gading),60.0,20.0,3.0,83.0,16.0,83.0,O3,SEDANG,2
201807,2018-07-22,DKI2 (Kelapa Gading),69.0,19.0,12.0,121.0,15.0,121.0,O3,TIDAK SEHAT,3
201807,2018-07-23,DKI2 (Kelapa Gading),63.0,25.0,13.0,118.0,22.0,118.0,O3,TIDAK SEHAT,3
201807,2018-07-24,DKI2 (Kelapa Gading),63.0,21.0,12.0,92.0,22.0,92.0,O3,SEDANG,2
201807,2018-07-25,DKI2 (Kelapa Gading),62.0,17.0,8.0,97.0,17.0,97.0,O3,SEDANG,2
201807,2018-07-26,DKI2 (Kelapa Gading),69.0,23.0,15.0,120.0,20.0,120.0,O3,TIDAK SEHAT,3
201807,2018-07-27,DKI2 (Kelapa Gading),69.0,17.0,9.0,118.0,18.0,118.0,O3,TIDAK SEHAT,3
201807,2018-07-28,DKI2 (Kelapa Gading),77.0,25.0,19.0,209.0,20.0,209.0,O3,SANGAT TIDAK SEHAT,1
201807,2018-07-29,DKI2 (Kelapa Gading),64.0,15.0,12.0,141.0,20.0,141.0,O3,TIDAK SEHAT,3
201807,2018-07-30,DKI2 (Kelapa Gading),77.0,24.0,18.0,127.0,27.0,127.0,O3,TIDAK SEHAT,3
201807,2018-07-31,DKI2 (Kelapa Gading),72.0,28.0,11.0,108.0,21.0,108.0,O3,TIDAK SEHAT,3
201807,2018-07-01,DKI3 (Jagakarsa),65.0,17.0,19.0,119.0,7.0,119.0,O3,TIDAK SEHAT,3
201807,2018-07-03,DKI3 (Jagakarsa),67.0,17.0,20.0,82.0,8.0,82.0,O3,SEDANG,2
201803,2018-03-06,DKI4 (Lubang Buaya),64.0,24.0,21.0,62.0,13.0,64.0,PM10,SEDANG,2
201803,2018-03-07,DKI4 (Lubang Buaya),55.0,21.0,27.0,32.0,10.0,55.0,PM10,SEDANG,2
201803,2018-03-08,DKI4 (Lubang Buaya),50.0,21.0,14.0,44.0,9.0,50.0,PM10,BAIK,0
201803,2018-03-09,DKI4 (Lubang Buaya),53.0,22.0,21.0,48.0,12.0,53.0,PM10,SEDANG,2
201803,2018-03-10,DKI4 (Lubang Buaya),53.0,23.0,23.0,27.0,9.0,53.0,PM10,SEDANG,2
201803,2018-03-11,DKI4 (Lubang Buaya),39.0,22.0,14.0,32.0,8.0,39.0,PM10,BAIK,0
201803,2018-03-12,DKI4 (Lubang Buaya),32.0,22.0,16.0,40.0,9.0,40.0,O3,BAIK,0
201803,2018-03-13,DKI4 (Lubang Buaya),33.0,25.0,9.0,33.0,5.0,33.0,PM10,BAIK,0
201803,2018-03-14,DKI4 (Lubang Buaya),58.0,28.0,16.0,61.0,8.0,61.0,O3,SEDANG,2
201803,2018-03-15,DKI4 (Lubang Buaya),56.0,24.0,15.0,42.0,9.0,56.0,PM10,SEDANG,2
201803,2018-03-16,DKI4 (Lubang Buaya),75.0,26.0,15.0,66.0,11.0,75.0,PM10,SEDANG,2
201803,2018-03-17,DKI4 (Lubang Buaya),66.0,22.0,16.0,46.0,18.0,66.0,PM10,SEDANG,2
201803,2018-03-18,DKI4 (Lubang Buaya),64.0,23.0,39.0,85.0,8.0,85.0,O3,SEDANG,2
201803,2018-03-19,DKI4 (Lubang Buaya),41.0,23.0,14.0,79.0,9.0,79.0,O3,SEDANG,2
201803,2018-03-20,DKI4 (Lubang Buaya),46.0,22.0,12.0,88.0,22.0,88.0,O3,SEDANG,2
201803,2018-03-21,DKI4 (Lubang Buaya),62.0,21.0,31.0,87.0,13.0,87.0,O3,SEDANG,2
201803,2018-03-22,DKI4 (Lubang Buaya),27.0,21.0,8.0,39.0,6.0,39.0,O3,BAIK,0
201803,2018-03-23,DKI4 (Lubang Buaya),75.0,22.0,30.0,90.0,10.0,90.0,O3,SEDANG,2
201803,2018-03-24,DKI4 (Lubang Buaya),60.0,23.0,15.0,37.0,11.0,60.0,PM10,SEDANG,2
201803,2018-03-25,DKI4 (Lubang Buaya),36.0,21.0,11.0,38.0,9.0,38.0,O3,BAIK,0
201803,2018-03-26,DKI4 (Lubang Buaya),51.0,21.0,21.0,36.0,12.0,51.0,PM10,SEDANG,2
201803,2018-03-27,DKI4 (Lubang Buaya),41.0,22.0,11.0,43.0,6.0,43.0,O3,BAIK,0
201803,2018-03-28,DKI4 (Lubang Buaya),75.0,23.0,30.0,66.0,26.0,75.0,PM10,SEDANG,2
201803,2018-03-29,DKI4 (Lubang Buaya),71.0,25.0,22.0,105.0,19.0,105.0,O3,TIDAK SEHAT,3
201803,2018-03-30,DKI4 (Lubang Buaya),56.0,25.0,20.0,68.0,30.0,68.0,O3,SEDANG,2
201803,2018-03-31,DKI4 (Lubang Buaya),37.0,22.0,9.0,39.0,8.0,39.0,O3,BAIK,0
201803,2018-03-01,DKI5 (Kebon Jeruk) Jakarta Barat,51.0,13.0,40.0,126.0,5.0,126.0,O3,TIDAK SEHAT,3
201803,2018-03-02,DKI5 (Kebon Jeruk) Jakarta Barat,44.0,8.0,34.0,132.0,4.0,132.0,O3,TIDAK SEHAT,3
201803,2018-03-03,DKI5 (Kebon Jeruk) Jakarta Barat,53.0,15.0,37.0,109.0,5.0,109.0,O3,TIDAK SEHAT,3
201803,2018-03-04,DKI5 (Kebon Jeruk) Jakarta Barat,56.0,13.0,64.0,194.0,5.0,194.0,O3,TIDAK SEHAT,3
201803,2018-03-05,DKI5 (Kebon Jeruk) Jakarta Barat,48.0,10.0,48.0,79.0,3.0,79.0,O3,SEDANG,2
201803,2018-03-06,DKI5 (Kebon Jeruk) Jakarta Barat,48.0,25.0,30.0,98.0,4.0,98.0,O3,SEDANG,2
201803,2018-03-07,DKI5 (Kebon Jeruk) Jakarta Barat,44.0,11.0,48.0,68.0,3.0,68.0,O3,SEDANG,2
201803,2018-03-08,DKI5 (Kebon Jeruk) Jakarta Barat,33.0,13.0,47.0,107.0,3.0,107.0,O3,TIDAK SEHAT,3
201803,2018-03-09,DKI5 (Kebon Jeruk) Jakarta Barat,52.0,15.0,59.0,81.0,4.0,81.0,O3,SEDANG,2
201803,2018-03-10,DKI5 (Kebon Jeruk) Jakarta Barat,25.0,18.0,22.0,51.0,4.0,51.0,O3,SEDANG,2
201803,2018-03-11,DKI5 (Kebon Jeruk) Jakarta Barat,30.0,18.0,11.0,63.0,3.0,63.0,O3,SEDANG,2
201803,2018-03-12,DKI5 (Kebon Jeruk) Jakarta Barat,26.0,15.0,12.0,46.0,4.0,46.0,O3,BAIK,0
201803,2018-03-13,DKI5 (Kebon Jeruk) Jakarta Barat,25.0,28.0,6.0,49.0,2.0,49.0,O3,BAIK,0
201803,2018-03-14,DKI5 (Kebon Jeruk) Jakarta Barat,48.0,25.0,12.0,83.0,7.0,83.0,O3,SEDANG,2
201803,2018-03-15,DKI5 (Kebon Jeruk) Jakarta Barat,54.0,13.0,23.0,110.0,7.0,110.0,O3,TIDAK SEHAT,3
201803,2018-03-16,DKI5 (Kebon Jeruk) Jakarta Barat,44.0,17.0,13.0,191.0,7.0,191.0,O3,TIDAK SEHAT,3
201803,2018-03-17,DKI5 (Kebon Jeruk) Jakarta Barat,57.0,13.0,18.0,155.0,5.0,155.0,O3,TIDAK SEHAT,3
201803,2018-03-18,DKI5 (Kebon Jeruk) Jakarta Barat,65.0,13.0,54.0,195.0,7.0,195.0,O3,TIDAK SEHAT,3
201803,2018-03-19,DKI5 (Kebon Jeruk) Jakarta Barat,36.0,14.0,10.0,156.0,7.0,156.0,O3,TIDAK SEHAT,3
201803,2018-03-20,DKI5 (Kebon Jeruk) Jakarta Barat,30.0,12.0,10.0,202.0,7.0,202.0,O3,SANGAT TIDAK SEHAT,1
201803,2018-03-21,DKI5 (Kebon Jeruk) Jakarta Barat,55.0,19.0,16.0,70.0,7.0,55.0,PM10,SEDANG,2
201803,2018-03-22,DKI5 (Kebon Jeruk) Jakarta Barat,23.0,19.0,16.0,70.0,7.0,23.0,PM10,BAIK,0
201803,2018-03-23,DKI5 (Kebon Jeruk) Jakarta Barat,64.0,14.0,49.0,94.0,4.0,94.0,O3,SEDANG,2
201803,2018-03-24,DKI5 (Kebon Jeruk) Jakarta Barat,59.0,21.0,12.0,52.0,5.0,59.0,PM10,SEDANG,2
201803,2018-03-25,DKI5 (Kebon Jeruk) Jakarta Barat,28.0,9.0,7.0,63.0,2.0,63.0,O3,SEDANG,2
201803,2018-03-26,DKI5 (Kebon Jeruk) Jakarta Barat,32.0,11.0,18.0,74.0,4.0,74.0,O3,SEDANG,2
